Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-112.37759,52.79659,-40.74742,-166.44258,169.0,-260.33804,63.640884,-120.80974,-341.63342,143.14285714285714,1.7093268632888794,142626,149.79944515228271,,132
-239.656,14.212322,-219.80923,-252.32976,203.66666666666666,-233.12859,74.71943,-63.899372,-354.48438,125.0,-0.9036350250244141,143626,150.93091225624084,,133
-314.5713,79.76041,-226.07397,-419.46863,113.25,-281.91968,51.285126,-214.62393,-369.44873,149.875,0.9531083106994629,144825,152.07671880722046,,134
-330.38358,21.138119,-303.60193,-355.27603,170.0,-250.75821,120.599304,-45.01167,-434.62985,137.75,2.9004251956939697,145927,153.20203351974487,,135
-249.9043,131.88583,-28.260296,-354.7973,151.0,-278.06418,69.2615,-192.96645,-395.49585,145.14285714285714,-4.0592145919799805,146943,154.3430199623108,,136
-282.92914,67.939354,-224.54913,-378.20593,153.33333333333334,-294.9323,109.52336,-142.78938,-504.23993,135.375,-1.8566584587097168,148026,155.41981101036072,,137
-227.34285,68.62913,-143.77278,-311.87094,143.66666666666666,-311.4178,87.032974,-139.41046,-426.58444,160.0,2.8798439502716064,149146,156.51181769371033,,138
-282.33157,25.351568,-247.74693,-307.80804,182.66666666666666,-302.96387,150.37093,-124.217354,-589.8171,152.28571428571428,0.5911678671836853,150212,157.65094566345215,,139
-349.62552,161.21295,-201.3989,-619.1722,121.0,-317.95374,75.68884,-205.1201,-452.4249,135.875,3.088552236557007,151299,158.7612509727478,,140
-272.11633,62.756138,-183.78459,-323.74057,188.33333333333334,-312.5384,127.055115,-122.77923,-533.8922,136.5,1.8593361377716064,152391,159.93310284614563,,141
-187.124,94.85623,-92.26775,-281.98022,230.5,-231.64839,88.42754,-78.81346,-379.7615,168.0,2.4147496223449707,153399,161.0313618183136,,142
-137.54616,13.349966,-121.526505,-154.20818,168.33333333333334,-246.0575,82.68826,-125.62865,-376.12915,152.57142857142858,4.005552291870117,154467,162.15754675865173,,143
-152.12364,47.11945,-85.65835,-189.4961,161.66666666666666,-293.03653,57.183495,-220.57523,-408.53702,155.57142857142858,3.2708992958068848,155556,163.28685069084167,,144
-185.14693,21.206701,-165.14877,-214.50166,148.33333333333334,-256.85477,96.67949,-53.16165,-325.0987,200.5,4.4151740074157715,156759,164.51985955238342,,145
-322.53528,127.17761,-143.94888,-430.30533,228.66666666666666,-258.23764,105.86244,-103.98879,-396.69193,197.16666666666666,1.7774760723114014,157942,165.92248916625977,,146
-292.8173,86.51815,-206.29915,-379.33545,256.0,-281.3722,117.244545,-76.96869,-399.8852,189.5,2.05171799659729,159079,167.19760704040527,,147
-240.28062,20.64357,-219.63705,-260.9242,281.5,-247.63606,84.23021,-121.17415,-331.22906,243.2,2.7175920009613037,160295,168.58549737930298,,148
-231.11218,145.37791,-34.654312,-381.8324,195.66666666666666,-268.56,86.222534,-143.88794,-414.3813,232.2,-0.28014618158340454,161456,169.88566184043884,,149
-230.48901,168.0698,-3.7699738,-405.65503,202.33333333333334,-249.9706,234.97086,-20.380793,-713.3813,189.5,0.8596275448799133,162593,171.16416096687317,,150
-221.65474,166.82272,-28.633575,-435.6466,157.33333333333334,-178.37285,145.31865,42.44597,-380.80298,173.83333333333334,1.195461392402649,163636,172.25869488716125,,151
-295.5932,19.59703,-275.99615,-315.19022,203.5,-310.0436,104.39265,-124.04703,-419.9238,223.6,2.9623594284057617,164754,173.41834950447083,,152
-279.8252,328.75336,48.928165,-608.57855,678.0,-270.77573,132.5632,-44.336487,-501.82507,176.33333333333334,-2.094482183456421,165812,175.56395769119263,,153
-284.88556,33.517643,-252.64818,-331.0993,149.66666666666666,-353.1981,238.52606,-50.53604,-690.485,222.0,3.1618428230285645,166922,176.82187366485596,,154
-255.31555,149.28943,-78.41915,-443.57233,168.66666666666666,-300.20502,32.83785,-232.6586,-357.1336,145.5,-2.3146018981933594,168086,178.05827164649963,,155
-350.3804,86.80015,-284.1291,-473.0017,151.33333333333334,-314.44196,60.353374,-214.82617,-378.02332,145.0,0.050175268203020096,169101,179.15209460258484,,156
-506.1101,23.914627,-477.11,-535.6803,151.66666666666666,-398.8206,37.16955,-351.24,-474.7091,143.57142857142858,-2.6773269176483154,170106,180.21032571792603,,157
-662.42267,68.81483,-582.0357,-750.1206,142.0,-488.6276,76.587585,-357.8496,-587.1581,125.77777777777777,-2.5944769382476807,171238,181.35178327560425,,158
-721.1773,83.90991,-619.99445,-825.46075,157.33333333333334,-564.48004,114.336136,-339.2527,-670.94366,142.375,-7.102258682250977,172377,182.5900843143463,,159
-770.5077,66.47274,-658.1143,-829.6784,123.75,-652.7294,137.16153,-503.37296,-836.9319,147.14285714285714,-5.113140106201172,173407,183.7357428073883,,160
-1046.3959,122.851166,-933.36646,-1217.1772,168.0,-844.9484,49.639565,-781.97375,-944.1057,154.71428571428572,-3.992469310760498,174490,184.8595027923584,,161
-835.7077,139.98935,-639.75165,-958.1083,168.66666666666666,-935.9755,255.8035,-495.36465,-1214.6752,146.57142857142858,-1.8922935724258423,175516,186.014386177063,,162
-740.4087,357.89978,-234.60645,-1009.4804,136.33333333333334,-938.7108,158.91765,-647.09436,-1162.6809,161.14285714285714,-2.1573615074157715,176644,187.15284872055054,,163
-963.85864,36.375973,-913.2683,-997.2335,149.0,-757.50806,163.89413,-530.4356,-979.57434,116.44444444444444,-2.971755266189575,177692,188.21525716781616,,164
