Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-63.132713,89.940155,6.646799,-261.03433,314.42857142857144,-51.813335,16.503883,-30.500908,-70.709854,696.0,50.50189208984375,254573,486.5815486907959,,118
-26.636066,41.60336,24.521893,-80.21782,549.0,-53.38408,86.626076,45.53453,-192.07199,574.0,26.80007553100586,256869,493.95800518989563,,119
-22.079931,37.076153,16.051113,-87.38226,411.0,-70.81286,99.629105,13.441778,-244.54024,400.0,29.087297439575195,258869,499.16647243499756,,120
-13.643928,25.235428,26.088526,-57.665703,351.6666666666667,-21.375069,17.420729,3.7678604,-43.941914,578.0,23.290626525878906,261181,505.6623332500458,,121
-69.7839,97.600586,61.697052,-208.60541,510.0,-43.972267,78.358635,45.359093,-169.9646,529.75,43.89390563964844,263300,510.86398935317993,,122
-124.81674,47.920277,-60.1473,-174.69931,730.6666666666666,-53.626965,49.510757,-3.4876213,-121.02284,694.6666666666666,20.837491989135742,265384,516.955525636673,,123
-95.39023,32.938717,-66.34649,-141.4523,843.0,-40.52187,32.03486,-0.03894806,-72.20776,562.6,32.822174072265625,268197,525.9418363571167,,124
-135.17638,53.555424,-62.74786,-190.57025,751.6666666666666,-63.10487,49.665253,-0.7308159,-151.67317,429.6,27.1234188079834,270345,532.0845258235931,,125
-73.75178,39.922615,-33.829166,-113.67439,1000.0,-49.792145,35.34604,5.752178,-89.35859,528.0,15.2572021484375,272457,537.8283879756927,,126
-138.33188,118.63174,-2.1701412,-294.4415,598.75,-55.42257,58.15743,46.319565,-122.99762,455.6,8.481513023376465,274735,544.2045013904572,,127
-122.0657,113.4328,10.0956,-270.0174,425.3333333333333,-102.41964,39.914207,-52.61501,-150.32935,860.3333333333334,13.346428871154785,277316,551.2872462272644,,128
-148.6045,93.038994,-41.84842,-268.59137,673.6666666666666,-72.34193,64.67186,12.364132,-144.56697,711.0,46.157962799072266,279449,557.9164373874664,,129
-42.11016,47.616768,5.134495,-119.76317,328.42857142857144,-136.14572,78.09047,-11.901489,-214.9083,648.5,20.178789138793945,282043,564.1999955177307,,130
-119.7944,77.8111,-10.463829,-185.27493,672.3333333333334,-97.96973,79.739006,3.2577133,-209.5964,581.25,-3.4854495525360107,284368,570.3667211532593,,131
